App_Name,Review,Platforms,Link,Age_Rating,Date_Published
Google Allo - smart messaging,3,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/google-allo-smart-messaging,17,2016-09-27
PlayKids Learn - Learning through play,3,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/playkids-learn-learning-through-play,4,2016-10-21
Miss Hollywood: Lights Camera Fashion! - Pet Adventures,2,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/miss-hollywood-lights-camera-fashion-pet-adventures,8,2016-09-01
Archery King,3,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/archery-king,9,2016-12-14
Toca Hair Salon 3,4,"iPhone, iPod Touch, iPad, Android, Kindle Fire",https://www.commonsensemedia.org/app-reviews/toca-hair-salon-3,5,2016-12-12
DragonBox Big Numbers,4,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/dragonbox-big-numbers,6,2016-12-09
DRAW 3D JUNIOR :LEARN GEOMETRY & CREATE 3D MODELS,3,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/draw-3d-junior-learn-geometry-create-3d-models,8,2016-12-09
MovieStarPlanet,2,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/moviestarplanet,16,2016-11-04
PinOut!,4,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/pinout,8,2016-11-04
Sequences: 4-Step,5,iPad,https://www.commonsensemedia.org/app-reviews/sequences-4-step,4,2016-10-31
Youtubers Life,3,"iPhone, iPod Touch, iPad, Mac",https://www.commonsensemedia.org/app-reviews/youtubers-life,13,2016-10-09
Sago Mini Planes,4,"iPhone, iPod Touch, iPad, Android, Kindle Fire",https://www.commonsensemedia.org/app-reviews/sago-mini-planes,3,2016-10-07
Learn English for Toddlers and Kids,3,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/learn-english-for-toddlers-and-kids,3,2016-10-07
Night Terrors: The Beginning,3,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/night-terrors-the-beginning,13,2016-11-22
C-Fit Yoga - Classroom Fitness,4,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/c-fit-yoga-classroom-fitness,3,2016-09-24
Early Lingo Spanish Language Learning for Kids,3,iPad,https://www.commonsensemedia.org/app-reviews/early-lingo-spanish-language-learning-for-kids,3,2016-09-22
Wordlings,4,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/wordlings,8,2016-10-21
Crap! I'm Broke: Out of Pocket,4,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/crap-im-broke-out-of-pocket,10,2016-10-21
Super Slime Blitz - Gumball Endless Arcade Climber,3,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/super-slime-blitz-gumball-endless-arcade-climber,8,2016-10-21
Mimo: Learn how to code through interactive tutorials and quizzes!,4,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/mimo-learn-how-to-code-through-interactive-tutorials-and-quizzes,12,2016-08-31
Perchang,4,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/perchang,8,2016-08-31
Socratic by Google,4,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/socratic-by-google,13,2016-08-31
Hidden Pictures by Highlights Magazine -- The Original Find The Object Game for Kids,3,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/hidden-pictures-by-highlights-magazine-the-original-find-the-object-game-for-kids,6,2016-08-31
Dyslexia Keyboard,5,iPad,https://www.commonsensemedia.org/app-reviews/dyslexia-keyboard,7,2016-12-09
Moana: Rhythm Run,4,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/moana-rhythm-run,8,2016-12-09
vBookz Free Audiobooks 30000 Classics aloud,2,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/vbookz-free-audiobooks-30000-classics-aloud,10,2016-10-31
Amaze,3,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/amaze,7,2016-10-30
Charity Miles - Running & Walking Distance Tracker,5,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/charity-miles-running-walking-distance-tracker,13,2016-10-28
SwapTales: Leon!,4,iPad,https://www.commonsensemedia.org/app-reviews/swaptales-leon,6,2016-10-28
The Complete Fairytale Play Theater,4,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/the-complete-fairytale-play-theater,5,2016-10-07
PewDiePie's Tuber Simulator,3,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/pewdiepies-tuber-simulator,13,2016-10-07
Hackers - Join the Cyberwar!,3,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/hackers-join-the-cyberwar,9,2016-10-05
Pumped BMX 3,4,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/pumped-bmx-3,9,2016-10-04
Shopkins: Shoppie Dash!,3,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/shopkins-shoppie-dash,6,2016-08-06
Thinkrolls: Kings & Queens,5,"iPhone, iPod Touch, iPad, Android, Kindle Fire",https://www.commonsensemedia.org/app-reviews/thinkrolls-kings-queens,5,2016-11-21
Amazon Rapids,3,"iPhone, iPod Touch, iPad, Android, Kindle Fire",https://www.commonsensemedia.org/app-reviews/amazon-rapids,8,2016-11-19
Peppy Pals Sammy Helps Out,4,"iPhone, iPad",https://www.commonsensemedia.org/app-reviews/peppy-pals-sammy-helps-out,3,2016-11-18
Virry. Feed the Lion bathe the Rhino,4,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/virry-feed-the-lion-bathe-the-rhino,6,2016-11-18
GoNoodle - Kids Videos,4,"iPhone, iPod Touch, iPad, Android, Fire phone, Kindle Fire",https://www.commonsensemedia.org/app-reviews/gonoodle-kids-videos,5,2016-11-18
Swift Playgrounds,5,iPad,https://www.commonsensemedia.org/app-reviews/swift-playgrounds,10,2016-09-22
Dr. Panda Bath Time,4,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/dr-panda-bath-time,4,2016-09-22
A Parcel of Courage - a free interactive picture book with puzzles,4,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/a-parcel-of-courage-a-free-interactive-picture-book-with-puzzles,4,2016-09-22
Samorost 3,4,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/samorost-3,10,2016-09-19
Isoland,4,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/isoland,9,2016-09-19
Frombie Run,3,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/frombie-run,9,2016-09-19
6284 Calc,3,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/6284-calc,13,2016-10-21
iHomework 2,4,"iPhone, iPod Touch, iPad, Mac",https://www.commonsensemedia.org/app-reviews/ihomework-2,13,2016-10-21
Lip Sync Battle App,3,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/lip-sync-battle-app,16,2016-10-21
Events From Facebook,3,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/events-from-facebook,13,2016-10-17
Bottle Flip 2k16,2,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/bottle-flip-2k16,5,2016-10-17
The Mood Meter,4,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/the-mood-meter,12,2016-10-17
Hopster: Pre school Learning,4,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/hopster-pre-school-learning,4,2016-08-31
Lifestage,2,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/lifestage,15,2016-08-30
Riptide GP: Renegade,4,"iPhone, iPod Touch, iPad, Android, Kindle Fire",https://www.commonsensemedia.org/app-reviews/riptide-gp-renegade,9,2016-08-30
Train Kit,4,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/train-kit,5,2016-08-29
Astro Nora: Addition & Subtraction maths for 4-7 year olds,3,iPad,https://www.commonsensemedia.org/app-reviews/astro-nora-addition-subtraction-maths-for-4-7-year-olds,5,2016-10-28
Shuffle Cats,4,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/shuffle-cats,13,2016-10-27
Sprayscape,3,Android,https://www.commonsensemedia.org/app-reviews/sprayscape,8,2016-10-26
Best Fiends Forever,3,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/best-fiends-forever,8,2016-10-26
Virtual Geocaching - Xnote,4,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/virtual-geocaching-xnote,12,2016-10-04
Oz: Broken Kingdom,4,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/oz-broken-kingdom,12,2016-10-03
Moment - Screen Time Tracker,3,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/moment-screen-time-tracker,13,2016-10-03
Blox 3D World Creator,4,"iPhone, iPod Touch, iPad, Android, Kindle Fire",https://www.commonsensemedia.org/app-reviews/blox-3d-world-creator,7,2016-09-30
Osmo Coding,4,iPad,https://www.commonsensemedia.org/app-reviews/osmo-coding,7,2016-09-30
The Foolish King,4,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/the-foolish-king,7,2016-09-30
Ghostbusters: Slime City,3,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/ghostbusters-slime-city,13,2016-07-18
Learn Spanish with Pili Pop Espanol: Language learning methods for kids,4,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/learn-spanish-with-pili-pop-espanol-language-learning-methods-for-kids,7,2016-08-06
LikeSo,4,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/likeso,11,2016-08-06
eTABU,3,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/etabu,11,2016-08-04
GoldieBlox: Adventures in Coding - The Rocket Cupcake Co.,4,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/goldieblox-adventures-in-coding-the-rocket-cupcake-co,7,2016-08-04
Zootopia Crime Files: Hidden Object,3,"iPhone, iPod Touch, iPad, Android, Kindle Fire, Windows app",https://www.commonsensemedia.org/app-reviews/zootopia-crime-files-hidden-object,8,2016-08-03
Skyscrapers by Tinybop,4,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/skyscrapers-by-tinybop,7,2016-08-03
BattleSteps,3,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/battlesteps,13,2016-11-18
Grandma's Great Gourd,4,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/grandmas-great-gourd,6,2016-11-12
Oh...Sir! The Insult Simulator,3,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/ohsir-the-insult-simulator,13,2016-11-11
Cartoon Network Superstar Soccer: Goal!!! - Multiplayer Sports Game Starring Your Favorite Characters,3,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/cartoon-network-superstar-soccer-goal-multiplayer-sports-game-starring-your-favorite,9,2016-09-19
T. Rowe Price Star Banks Adventure,2,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/t-rowe-price-star-banks-adventure,9,2016-09-17
Nature Cat's Great Outdoors,3,"iPhone, iPad, Android, Kindle Fire",https://www.commonsensemedia.org/app-reviews/nature-cats-great-outdoors,5,2016-09-16
Disney Enchanted Tales,3,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/disney-enchanted-tales,11,2016-09-16
SNOW - Selfie Motion sticker Fun camera,3,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/snow-selfie-motion-sticker-fun-camera,15,2016-10-14
Mash&Co,3,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/mashco,5,2016-10-14
Learn to Speak Spanish With MosaLingua,4,Android,https://www.commonsensemedia.org/app-reviews/learn-to-speak-spanish-with-mosalingua,13,2016-10-14
Earn to Die HD,4,"iPad, Android, Kindle Fire",https://www.commonsensemedia.org/app-reviews/earn-to-die-hd,12,2016-10-14
Kindergarten math & reading learning kids games,2,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/kindergarten-math-reading-learning-kids-games,3,2016-10-14
Blue Apprentice - Elementary Science Adventure Game by Galxyz,4,iPad,https://www.commonsensemedia.org/app-reviews/blue-apprentice-elementary-science-adventure-game-by-galxyz,8,2016-08-28
Google Duo,4,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/google-duo,13,2016-08-26
Artie's Magic Pencil,4,"iPhone, iPod Touch, iPad, Android, Kindle Fire",https://www.commonsensemedia.org/app-reviews/arties-magic-pencil,3,2016-08-25
PopJam,3,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/popjam,11,2016-08-25
Reigns,4,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/reigns,12,2016-08-22
Plants vs. Zombies Heroes,4,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/plants-vs-zombies-heroes,10,2016-10-26
Disney Princess: Charmed Adventures,3,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/disney-princess-charmed-adventures,5,2016-09-30
Archaeologist - Deep Blue for Kids,3,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/archaeologist-deep-blue-for-kids,4,2016-09-30
Pokémon TCG Online,3,"iPad, Android",https://www.commonsensemedia.org/app-reviews/pokemon-tcg-online,9,2016-09-29
Happy Wheels,3,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/happy-wheels,16,2016-09-29
Pokémon GO,3,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/pokemon-go,13,2016-07-12
Rolling Sky,4,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/rolling-sky,8,2016-07-11
Ginger Page  - English Grammar & Spell Checker Translator & Dictionary App,4,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/ginger-page-english-grammar-spell-checker-translator-dictionary-app,7,2016-07-09
Co:Writer,3,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/cowriter,7,2016-07-09
OG Card Deck,4,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/og-card-deck,5,2016-07-09
My Little Pony: Harmony Quest,2,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/my-little-pony-harmony-quest,8,2016-07-08
Amino - Communities Chat Forums and Groups,3,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/amino-communities-chat-forums-and-groups,15,2016-08-01
My Voyage,3,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/my-voyage,5,2016-07-30
Prisma - Art Photo Editor with Free Picture Effects & Cool Image Filters for Instagram Pics and Selfies,4,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/prisma-art-photo-editor-with-free-picture-effects-cool-image-filters-for-instagram-pics,13,2016-07-28
Bob the Builder: Build City,2,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/bob-the-builder-build-city,4,2016-09-16
KazuTime,4,"iPhone, iPod Touch, iPad, Android, Kindle Fire",https://www.commonsensemedia.org/app-reviews/kazutime,5,2016-09-16
Sit With Us,4,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/sit-with-us,13,2016-09-15
Smashing Grammar,3,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/smashing-grammar,8,2016-09-09
HOMER Learn & Grow,5,"iPhone, iPod Touch, iPad, Android, Kindle Fire",https://www.commonsensemedia.org/app-reviews/homer-learn-grow,3,2016-09-07
Hopscotch-Programming for Kids,4,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/hopscotch-programming-for-kids,9,2016-09-02
Pay Your Selfie,2,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/pay-your-selfie,18,2016-06-27
Houseparty - Group Video Chat,3,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/houseparty-group-video-chat,14,2016-10-12
Puffin Rock Music!,4,"iPhone, iPod Touch, iPad, Chromebook",https://www.commonsensemedia.org/app-reviews/puffin-rock-music,3,2016-08-20
Atomic Hangman Jr,4,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/atomic-hangman-jr,9,2016-08-18
Fiete Sports,2,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/fiete-sports,4,2016-08-15
Busy Water,4,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/busy-water,6,2016-07-08
Teeny Titans -- A Teen Titans Go! Figure Battling Game,3,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/teeny-titans-a-teen-titans-go-figure-battling-game,8,2016-07-06
Talking Tom Gold Run,3,"iPhone, iPod Touch, iPad, Android, Windows app",https://www.commonsensemedia.org/app-reviews/talking-tom-gold-run,9,2016-07-28
klocki,4,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/klocki,7,2016-07-27
Flip Diving,3,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/flip-diving,9,2016-09-02
1979 Revolution: A Cinematic Adventure Game,4,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/1979-revolution-a-cinematic-adventure-game,15,2016-06-24
Box Island - Award Winning Coding Adventure,4,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/box-island-award-winning-coding-adventure,9,2016-06-23
Think & Learn Code-a-pillar,4,"iPhone, iPod Touch, iPad, Android, Kindle Fire",https://www.commonsensemedia.org/app-reviews/think-learn-code-a-pillar,4,2016-06-22
Toca Life: Vacation,4,"iPhone, iPod Touch, iPad, Android, Kindle Fire",https://www.commonsensemedia.org/app-reviews/toca-life-vacation,4,2016-06-22
Batman Unlimited: Gotham City's Most Wanted,3,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/batman-unlimited-gotham-citys-most-wanted,8,2016-06-08
